way_id,local_hour,distanceToSchools
-519,2019-06-20 12:00:00,432.73681567641876
-520,2019-06-20 12:00:00,921.3677337255507
-521,2019-06-20 12:00:00,362.35234381670256
-522,2019-06-20 12:00:00,853.5829908288088
-523,2019-06-20 12:00:00,958.0311191856654
-524,2019-06-20 12:00:00,422.86019932093933
-525,2019-06-20 12:00:00,490.4625514346487
-526,2019-06-20 12:00:00,1193.2543141305825
-527,2019-06-20 12:00:00,1511.0278137407915
-528,2019-06-20 12:00:00,1968.9282894294297
-529,2019-06-20 12:00:00,2295.170081949141
-530,2019-06-20 12:00:00,1961.2690656490936
-531,2019-06-20 12:00:00,1354.4702099016965
-532,2019-06-20 12:00:00,1371.865466584367
-533,2019-06-20 12:00:00,1810.3493840696037
-534,2019-06-20 12:00:00,1275.109794163025
-535,2019-06-20 12:00:00,1774.5823837496112
-536,2019-06-20 12:00:00,2101.384906561242
-537,2019-06-20 12:00:00,1898.5796962814563
-538,2019-06-20 12:00:00,1820.437859277341
-539,2019-06-20 12:00:00,2226.871474068448
-540,2019-06-20 12:00:00,1867.5739191285693
-541,2019-06-20 12:00:00,1029.0021792899965
-542,2019-06-20 12:00:00,1980.836438441551
-543,2019-06-20 12:00:00,1965.1516332256217
-544,2019-06-20 12:00:00,1431.0912717305562
-545,2019-06-20 12:00:00,1405.712492296519
-546,2019-06-20 12:00:00,1623.121046793861
-547,2019-06-20 12:00:00,1526.24377623824
-548,2019-06-20 12:00:00,1677.9037477568934
-549,2019-06-20 12:00:00,1682.263700353521
-550,2019-06-20 12:00:00,1877.60226051733
-551,2019-06-20 12:00:00,1641.5643709797075
-552,2019-06-20 12:00:00,1623.121046793861
-553,2019-06-20 12:00:00,1691.561225598241
-554,2019-06-20 12:00:00,1559.1566659994826
-555,2019-06-20 12:00:00,1409.1823700327438
-556,2019-06-20 12:00:00,188.89649947696643
-557,2019-06-20 12:00:00,1200.3393412791743
-558,2019-06-20 12:00:00,1297.0904854232003
-559,2019-06-20 12:00:00,714.3470633532031
-560,2019-06-20 12:00:00,909.9980002927227
-561,2019-06-20 12:00:00,421.4322565617431
-562,2019-06-20 12:00:00,372.0992204512821
-563,2019-06-20 12:00:00,1537.5576443947195
-564,2019-06-20 12:00:00,987.214240725086
-565,2019-06-20 12:00:00,222.94528567882335
-566,2019-06-20 12:00:00,218.3187119484567
-567,2019-06-20 12:00:00,70.82284826766961
-568,2019-06-20 12:00:00,834.2069531418643
-569,2019-06-20 12:00:00,1206.5348799576147
-570,2019-06-20 12:00:00,595.85323486334
-571,2019-06-20 12:00:00,637.4934287064486
-572,2019-06-20 12:00:00,1154.0745469231379
-573,2019-06-20 12:00:00,633.2906222917405
-574,2019-06-20 12:00:00,570.6907689766734
