way_id,local_hour,distanceToCrossings
-400,2019-06-20 12:00:00,0.0
-401,2019-06-20 12:00:00,6237.172981673036
-402,2019-06-20 12:00:00,1380.3605087944595
-403,2019-06-20 12:00:00,12430.80269779888
-404,2019-06-20 12:00:00,1782.574221327829
-405,2019-06-20 12:00:00,1788.8595184907156
-406,2019-06-20 12:00:00,1702.9595199964422
-407,2019-06-20 12:00:00,1813.4502366322538
-408,2019-06-20 12:00:00,1648.2837612694896
-409,2019-06-20 12:00:00,1678.7721150539455
-410,2019-06-20 12:00:00,1864.3095463400773
-411,2019-06-20 12:00:00,1323.9691275152752
-412,2019-06-20 12:00:00,1482.163298131247
-413,2019-06-20 12:00:00,1644.04287703752
-414,2019-06-20 12:00:00,1549.6738158356493
-415,2019-06-20 12:00:00,1567.001933399868
-416,2019-06-20 12:00:00,2437.4343154543603
-417,2019-06-20 12:00:00,2202.4287339916
-418,2019-06-20 12:00:00,2226.4568105394064
-419,2019-06-20 12:00:00,2294.8162546478716
-420,2019-06-20 12:00:00,2126.6340163119003
-421,2019-06-20 12:00:00,1992.7548482583875
-422,2019-06-20 12:00:00,2914.285219422814
-423,2019-06-20 12:00:00,3096.067054334852
-424,2019-06-20 12:00:00,1863.7577913723544
-425,2019-06-20 12:00:00,3257.595850803975
-426,2019-06-20 12:00:00,3376.814677446698
-427,2019-06-20 12:00:00,3270.69882663855
-428,2019-06-20 12:00:00,1849.203444405915
-429,2019-06-20 12:00:00,1383.1979973366322
-430,2019-06-20 12:00:00,1338.2823316333472
-431,2019-06-20 12:00:00,3123.2559248662
-432,2019-06-20 12:00:00,3903.081862592344
-433,2019-06-20 12:00:00,0.0
-434,2019-06-20 12:00:00,34297.422124364275
-435,2019-06-20 12:00:00,35718.2071101755
-436,2019-06-20 12:00:00,37426.0059469546
-437,2019-06-20 12:00:00,0.0
-438,2019-06-20 12:00:00,1560.745313645598
-439,2019-06-20 12:00:00,1364.577096792193
-440,2019-06-20 12:00:00,138.409103828238
-441,2019-06-20 12:00:00,325.83019926932946
-442,2019-06-20 12:00:00,0.0
-443,2019-06-20 12:00:00,15.901443718961279
-444,2019-06-20 12:00:00,10.91912925364832
-445,2019-06-20 12:00:00,83.2442500577696
-446,2019-06-20 12:00:00,219.60548720451328
-447,2019-06-20 12:00:00,356.4434648503205
-448,2019-06-20 12:00:00,187.5788267034982
-449,2019-06-20 12:00:00,475.82039186789655
-450,2019-06-20 12:00:00,294.2490376618222
-451,2019-06-20 12:00:00,0.0
-452,2019-06-20 12:00:00,163.9726813312904
-453,2019-06-20 12:00:00,290.5282333921107
-454,2019-06-20 12:00:00,43.926602285727185
-455,2019-06-20 12:00:00,16.3057209583232
-456,2019-06-20 12:00:00,109.59527179421785
-457,2019-06-20 12:00:00,526.5520340078057
-458,2019-06-20 12:00:00,509.75701961778657
-459,2019-06-20 12:00:00,427.2748114051556
-460,2019-06-20 12:00:00,336.7702296419125
-461,2019-06-20 12:00:00,969.6316458921106
-462,2019-06-20 12:00:00,1589.2176708473773
-463,2019-06-20 12:00:00,1831.407169800644
-464,2019-06-20 12:00:00,1867.5609266010256
-465,2019-06-20 12:00:00,1851.1297240197841
-466,2019-06-20 12:00:00,969.6316458921106
-467,2019-06-20 12:00:00,214.52650325554268
-468,2019-06-20 12:00:00,426.95190117839275
-469,2019-06-20 12:00:00,395.28485972896783
-470,2019-06-20 12:00:00,202.34868770590055
-471,2019-06-20 12:00:00,347.73762010724835
-472,2019-06-20 12:00:00,351.8623378834209
-473,2019-06-20 12:00:00,115.32062036987276
-474,2019-06-20 12:00:00,163.1775986302424
-475,2019-06-20 12:00:00,268.80367794991116
-476,2019-06-20 12:00:00,324.52512496022086
-477,2019-06-20 12:00:00,464.797002257569
-478,2019-06-20 12:00:00,131.92019640967058
-479,2019-06-20 12:00:00,88.63819644377942
-480,2019-06-20 12:00:00,284.68515074497293
-481,2019-06-20 12:00:00,189.8125899178354
-482,2019-06-20 12:00:00,114.04431533526068
-483,2019-06-20 12:00:00,119.9937711524633
-484,2019-06-20 12:00:00,147.16168647160933
-485,2019-06-20 12:00:00,217.1325344102374
-486,2019-06-20 12:00:00,206.9312491726339
-487,2019-06-20 12:00:00,150.2722994023969
-488,2019-06-20 12:00:00,223.92004442379718
-489,2019-06-20 12:00:00,391.9020832148776
-490,2019-06-20 12:00:00,403.35412476106166
-491,2019-06-20 12:00:00,377.1291057204831
-492,2019-06-20 12:00:00,376.62238378908773
-493,2019-06-20 12:00:00,391.64410404436194
-494,2019-06-20 12:00:00,441.5535390405007
-495,2019-06-20 12:00:00,518.5316333533533
-496,2019-06-20 12:00:00,20.169698237017563
-497,2019-06-20 12:00:00,254.38168828293013
-498,2019-06-20 12:00:00,85.92578132608155
-499,2019-06-20 12:00:00,81.7654632496236
-500,2019-06-20 12:00:00,475.81404762129057
-501,2019-06-20 12:00:00,330.2012845044698
-502,2019-06-20 12:00:00,61.152957248377696
-503,2019-06-20 12:00:00,61.152957248377696
-504,2019-06-20 12:00:00,233.18194318499255
-505,2019-06-20 12:00:00,160.4486185629724
-506,2019-06-20 12:00:00,115.34888037048196
-507,2019-06-20 12:00:00,416.0312696225841
-508,2019-06-20 12:00:00,347.8274216398351
-509,2019-06-20 12:00:00,1094.9116334736461
-510,2019-06-20 12:00:00,1704.5176704925286
-511,2019-06-20 12:00:00,764.9110854023261
-512,2019-06-20 12:00:00,2067.7233101182205
-513,2019-06-20 12:00:00,248.71062285391758
-514,2019-06-20 12:00:00,143.98747495679876
-515,2019-06-20 12:00:00,158.70633894059702
-516,2019-06-20 12:00:00,191.32269808460958
-517,2019-06-20 12:00:00,88.29824886838267
-518,2019-06-20 12:00:00,88.29824886838267
-519,2019-06-20 12:00:00,186.8066324399557
