way_id,local_hour,distanceToHealths
-2435,2019-06-20 12:00:00,234.43518384229452
-2436,2019-06-20 12:00:00,1136.511177035198
-2437,2019-06-20 12:00:00,1119.0898517772678
-2438,2019-06-20 12:00:00,784.1127626920972
-2439,2019-06-20 12:00:00,745.2914938766568
-2440,2019-06-20 12:00:00,748.0551136467644
-2441,2019-06-20 12:00:00,1760.728094119965
-2442,2019-06-20 12:00:00,1276.8905298352863
-2443,2019-06-20 12:00:00,1400.7202150289193
-2444,2019-06-20 12:00:00,895.3889265811578
-2445,2019-06-20 12:00:00,1805.028958244843
-2446,2019-06-20 12:00:00,1169.75574509607
-2447,2019-06-20 12:00:00,151.25193982125938
-2448,2019-06-20 12:00:00,1157.6468642839372
-2449,2019-06-20 12:00:00,1242.378661108435
-2450,2019-06-20 12:00:00,734.49876981336
-2451,2019-06-20 12:00:00,902.9141979985071
-2452,2019-06-20 12:00:00,1894.711660729662
-2453,2019-06-20 12:00:00,1925.6132995531023
-2454,2019-06-20 12:00:00,1440.6653007101563
-2455,2019-06-20 12:00:00,374.9409714052476
-2456,2019-06-20 12:00:00,960.2220228807017
-2457,2019-06-20 12:00:00,1192.6491348352636
-2458,2019-06-20 12:00:00,230.58988542158153
-2459,2019-06-20 12:00:00,1270.875645664101
-2460,2019-06-20 12:00:00,1281.4322585812042
-2461,2019-06-20 12:00:00,2625.2026599429378
-2462,2019-06-20 12:00:00,1545.0033113632965
-2463,2019-06-20 12:00:00,1973.5745528223915
-2464,2019-06-20 12:00:00,61.846316531727176
-2465,2019-06-20 12:00:00,1563.571999461349
-2466,2019-06-20 12:00:00,2789.0896948542245
-2467,2019-06-20 12:00:00,2845.534676283199
-2468,2019-06-20 12:00:00,2168.8038240974347
-2469,2019-06-20 12:00:00,2844.843912329097
-2470,2019-06-20 12:00:00,3308.4421805982365
-2471,2019-06-20 12:00:00,3051.9550917260312
-2472,2019-06-20 12:00:00,3734.1720445714805
-2473,2019-06-20 12:00:00,4265.992587151284
-2474,2019-06-20 12:00:00,4224.252282593158
-2475,2019-06-20 12:00:00,5181.494178977907
-2476,2019-06-20 12:00:00,5364.444256534822
-2477,2019-06-20 12:00:00,4282.925931830228
-2478,2019-06-20 12:00:00,4267.82363058061
-2479,2019-06-20 12:00:00,5210.782573601277
-2480,2019-06-20 12:00:00,1344.064657201566
-2481,2019-06-20 12:00:00,2472.643713746489
-2482,2019-06-20 12:00:00,980.7667400264536
-2483,2019-06-20 12:00:00,1991.5569044422496
-2484,2019-06-20 12:00:00,879.4656812251499
-2485,2019-06-20 12:00:00,1139.4925108112304
-2486,2019-06-20 12:00:00,1648.6845778604456
-2487,2019-06-20 12:00:00,2219.7537139937335
-2488,2019-06-20 12:00:00,1325.3420384267306
-2489,2019-06-20 12:00:00,2672.236536137368
-2490,2019-06-20 12:00:00,1012.6407593531875
-2491,2019-06-20 12:00:00,3962.8185981463207
-2492,2019-06-20 12:00:00,4357.078759043141
-2493,2019-06-20 12:00:00,4294.874221441692
-2494,2019-06-20 12:00:00,5369.79462756514
-2495,2019-06-20 12:00:00,4289.457852401779
-2496,2019-06-20 12:00:00,4644.540524151151
-2497,2019-06-20 12:00:00,5824.395602903764
-2498,2019-06-20 12:00:00,2318.88183295655
-2499,2019-06-20 12:00:00,2572.665541635842
-2500,2019-06-20 12:00:00,1206.8073968374674
-2501,2019-06-20 12:00:00,1427.01764020848
-2502,2019-06-20 12:00:00,4058.558726015558
-2503,2019-06-20 12:00:00,2185.1602390882936
-2504,2019-06-20 12:00:00,1721.7825412929146
-2505,2019-06-20 12:00:00,946.9587052503324
-2506,2019-06-20 12:00:00,2371.8400588581844
-2507,2019-06-20 12:00:00,1428.6851992159484
-2508,2019-06-20 12:00:00,2707.6283294848204
-2509,2019-06-20 12:00:00,1593.86681286265
-2510,2019-06-20 12:00:00,980.7667400264536
-2511,2019-06-20 12:00:00,1265.0017530602213
-2512,2019-06-20 12:00:00,2216.164837929465
-2513,2019-06-20 12:00:00,2356.4572521637892
-2514,2019-06-20 12:00:00,1969.0930846436272
-2515,2019-06-20 12:00:00,4058.558726015558
-2516,2019-06-20 12:00:00,1138.3418410579204
-2517,2019-06-20 12:00:00,2540.135485682285
-2518,2019-06-20 12:00:00,872.7716597259374
-2519,2019-06-20 12:00:00,4713.944636451805
-2520,2019-06-20 12:00:00,492.36886552513903
-2521,2019-06-20 12:00:00,688.1119338278172
-2522,2019-06-20 12:00:00,566.9386040065192
-2523,2019-06-20 12:00:00,2682.9613886936113
-2524,2019-06-20 12:00:00,5177.51800388133
-2525,2019-06-20 12:00:00,303.21897829419106
-2526,2019-06-20 12:00:00,84.2720200203167
-2527,2019-06-20 12:00:00,828.0176275899381
-2528,2019-06-20 12:00:00,902.1661722759242
-2529,2019-06-20 12:00:00,1291.3908712241619
-2530,2019-06-20 12:00:00,807.9051289660584
-2531,2019-06-20 12:00:00,619.8643997222757
-2532,2019-06-20 12:00:00,93.5624940776592
-2533,2019-06-20 12:00:00,559.2258864118407
-2534,2019-06-20 12:00:00,115.64430368222698
-2535,2019-06-20 12:00:00,773.1860913133252
-2536,2019-06-20 12:00:00,20.346107363785656
-2537,2019-06-20 12:00:00,172.3386202638695
-2538,2019-06-20 12:00:00,358.05056826676633
-2539,2019-06-20 12:00:00,1291.3908712241619
-2540,2019-06-20 12:00:00,640.4212352408939
-2541,2019-06-20 12:00:00,1169.8832507093289
-2542,2019-06-20 12:00:00,303.7372181204808
-2543,2019-06-20 12:00:00,162.9943626819815
-2544,2019-06-20 12:00:00,680.4606689228796
-2545,2019-06-20 12:00:00,806.2672646547909
-2546,2019-06-20 12:00:00,2364.838158304945
-2547,2019-06-20 12:00:00,2200.6457101887113
-2548,2019-06-20 12:00:00,1813.6905261634479
-2549,2019-06-20 12:00:00,1699.1793117622892
-2550,2019-06-20 12:00:00,646.0138505006228
-2551,2019-06-20 12:00:00,1678.6364278236963
-2552,2019-06-20 12:00:00,1266.5252849733674
-2553,2019-06-20 12:00:00,1748.9703351297098
-2554,2019-06-20 12:00:00,3937.8055555903147
-2555,2019-06-20 12:00:00,4087.569536414467
-2556,2019-06-20 12:00:00,4311.901482108836
-2557,2019-06-20 12:00:00,4600.284265914099
-2558,2019-06-20 12:00:00,3764.4692192978723
-2559,2019-06-20 12:00:00,3584.33591146299
-2560,2019-06-20 12:00:00,7033.637569977361
-2561,2019-06-20 12:00:00,5538.651558544345
-2562,2019-06-20 12:00:00,7166.8394136671295
-2563,2019-06-20 12:00:00,5222.349474125848
-2564,2019-06-20 12:00:00,5253.767813298119
-2565,2019-06-20 12:00:00,5181.494178977907
-2566,2019-06-20 12:00:00,5538.651558544345
-2567,2019-06-20 12:00:00,7056.29637721637
-2568,2019-06-20 12:00:00,5173.568833239977
-2569,2019-06-20 12:00:00,5187.045322008359
-2570,2019-06-20 12:00:00,5357.599318116458
-2571,2019-06-20 12:00:00,93.08202995787703
-2572,2019-06-20 12:00:00,6637.646816093181
-2573,2019-06-20 12:00:00,8764.272337768378
-2574,2019-06-20 12:00:00,6598.753480208964
-2575,2019-06-20 12:00:00,7202.084821529653
-2576,2019-06-20 12:00:00,6792.418938881332
-2577,2019-06-20 12:00:00,6302.6859568234395
-2578,2019-06-20 12:00:00,7944.4756712064
-2579,2019-06-20 12:00:00,7649.787340694814
-2580,2019-06-20 12:00:00,6992.655927260539
-2581,2019-06-20 12:00:00,8088.8695180212035
-2582,2019-06-20 12:00:00,7081.23200892633
-2583,2019-06-20 12:00:00,8604.876745319343
-2584,2019-06-20 12:00:00,6443.0534737063745
-2585,2019-06-20 12:00:00,6920.298593711181
-2586,2019-06-20 12:00:00,5051.106450778364
-2587,2019-06-20 12:00:00,8257.648449695467
-2588,2019-06-20 12:00:00,9930.791187133254
-2589,2019-06-20 12:00:00,5047.077416390406
-2590,2019-06-20 12:00:00,4581.338077279165
-2591,2019-06-20 12:00:00,7699.1068877805965
-2592,2019-06-20 12:00:00,4966.027025145701
-2593,2019-06-20 12:00:00,4009.5192812865866
-2594,2019-06-20 12:00:00,896.0071507532838
-2595,2019-06-20 12:00:00,4258.120036992053
-2596,2019-06-20 12:00:00,5110.626409236646
-2597,2019-06-20 12:00:00,4004.0128659801644
-2598,2019-06-20 12:00:00,4250.4125166791755
-2599,2019-06-20 12:00:00,3143.2732458886553
-2600,2019-06-20 12:00:00,4055.4841536282306
-2601,2019-06-20 12:00:00,3674.1956531367327
-2602,2019-06-20 12:00:00,4588.396334474603
-2603,2019-06-20 12:00:00,3813.6063465480856
-2604,2019-06-20 12:00:00,3110.7545299031335
-2605,2019-06-20 12:00:00,5088.747789100229
-2606,2019-06-20 12:00:00,5633.185953535022
-2607,2019-06-20 12:00:00,3047.370722474051
-2608,2019-06-20 12:00:00,3105.944832308892
-2609,2019-06-20 12:00:00,5843.630450050924
-2610,2019-06-20 12:00:00,6952.932070757316
-2611,2019-06-20 12:00:00,4488.094480890973
-2612,2019-06-20 12:00:00,6454.330379069906
-2613,2019-06-20 12:00:00,2492.7614747831035
-2614,2019-06-20 12:00:00,5288.657307361462
-2615,2019-06-20 12:00:00,2713.059601285756
-2616,2019-06-20 12:00:00,6322.970027067457
-2617,2019-06-20 12:00:00,6319.395036971424
-2618,2019-06-20 12:00:00,4425.919742998269
-2619,2019-06-20 12:00:00,4196.718070511491
-2620,2019-06-20 12:00:00,4628.282359837902
-2621,2019-06-20 12:00:00,6340.016733145341
-2622,2019-06-20 12:00:00,1531.4905346383403
-2623,2019-06-20 12:00:00,1586.6439519296769
-2624,2019-06-20 12:00:00,1721.5794541061105
-2625,2019-06-20 12:00:00,222.05883814945688
-2626,2019-06-20 12:00:00,222.05809044829508
-2627,2019-06-20 12:00:00,1350.4675444440159
-2628,2019-06-20 12:00:00,2331.1267555953204
-2629,2019-06-20 12:00:00,8639.05835100942
-2630,2019-06-20 12:00:00,8163.093622842047
-2631,2019-06-20 12:00:00,8041.197954432083
-2632,2019-06-20 12:00:00,1388.0749726355518
-2633,2019-06-20 12:00:00,1265.0017530602213
-2634,2019-06-20 12:00:00,3657.5678353684834
-2635,2019-06-20 12:00:00,3662.4705583834834
-2636,2019-06-20 12:00:00,3555.3282763928064
-2637,2019-06-20 12:00:00,3759.7588300761413
-2638,2019-06-20 12:00:00,3657.5678353684834
-2639,2019-06-20 12:00:00,2820.1900759164705
-2640,2019-06-20 12:00:00,542.4943323074663
-2641,2019-06-20 12:00:00,7339.7439534875775
-2642,2019-06-20 12:00:00,1480.8117019545807
-2643,2019-06-20 12:00:00,1738.7536419058272
-2644,2019-06-20 12:00:00,4247.857461930102
-2645,2019-06-20 12:00:00,4252.3321639276755
-2646,2019-06-20 12:00:00,242.4242529720648
-2647,2019-06-20 12:00:00,3125.484266049633
-2648,2019-06-20 12:00:00,2492.7614747831035
-2649,2019-06-20 12:00:00,7084.089173064873
-2650,2019-06-20 12:00:00,4623.723431995672
-2651,2019-06-20 12:00:00,2642.598421977901
-2652,2019-06-20 12:00:00,1404.9628445423882
-2653,2019-06-20 12:00:00,4793.387516246634
-2654,2019-06-20 12:00:00,6345.848969520374
-2655,2019-06-20 12:00:00,6717.641833517693
-2656,2019-06-20 12:00:00,5409.191835052399
-2657,2019-06-20 12:00:00,6322.970027067457
-2658,2019-06-20 12:00:00,5110.557521096259
-2659,2019-06-20 12:00:00,5362.203432901733
-2660,2019-06-20 12:00:00,5445.391806975569
-2661,2019-06-20 12:00:00,4547.52849089763
-2662,2019-06-20 12:00:00,6373.604939032751
-2663,2019-06-20 12:00:00,5440.368420895442
-2664,2019-06-20 12:00:00,4887.859103256259
-2665,2019-06-20 12:00:00,5582.536221989879
-2666,2019-06-20 12:00:00,6505.244119026042
-2667,2019-06-20 12:00:00,6535.854239587529
-2668,2019-06-20 12:00:00,4683.385334398938
-2669,2019-06-20 12:00:00,5680.728251260307
-2670,2019-06-20 12:00:00,5584.911205924404
-2671,2019-06-20 12:00:00,5637.937433807437
-2672,2019-06-20 12:00:00,8968.923559118035
-2673,2019-06-20 12:00:00,4782.489603282187
-2674,2019-06-20 12:00:00,9029.057965451748
-2675,2019-06-20 12:00:00,4992.610114852849
-2676,2019-06-20 12:00:00,8928.631587412889
-2677,2019-06-20 12:00:00,5455.883111552864
-2678,2019-06-20 12:00:00,5942.267190441798
-2679,2019-06-20 12:00:00,6548.244017410537
-2680,2019-06-20 12:00:00,6929.383871349059
-2681,2019-06-20 12:00:00,6524.945103063612
-2682,2019-06-20 12:00:00,5298.239165258218
-2683,2019-06-20 12:00:00,6539.534799204906
-2684,2019-06-20 12:00:00,4675.902145033185
-2685,2019-06-20 12:00:00,6598.938446153019
-2686,2019-06-20 12:00:00,4742.120307520171
-2687,2019-06-20 12:00:00,5613.630622612676
-2688,2019-06-20 12:00:00,4689.6428281975095
-2689,2019-06-20 12:00:00,5942.267190441798
-2690,2019-06-20 12:00:00,5466.95548247522
-2691,2019-06-20 12:00:00,5678.159727161546
-2692,2019-06-20 12:00:00,1355.62538986811
-2693,2019-06-20 12:00:00,7945.642076633763
-2694,2019-06-20 12:00:00,6797.631672706186
-2695,2019-06-20 12:00:00,6276.273918055517
-2696,2019-06-20 12:00:00,7011.700837539931
-2697,2019-06-20 12:00:00,6247.8164451659395
-2698,2019-06-20 12:00:00,6124.767172678362
-2699,2019-06-20 12:00:00,6473.084075320748
-2700,2019-06-20 12:00:00,5484.0684896106895
-2701,2019-06-20 12:00:00,6348.299688418196
-2702,2019-06-20 12:00:00,6857.947058063528
-2703,2019-06-20 12:00:00,6247.8164451659395
-2704,2019-06-20 12:00:00,6549.362789432053
-2705,2019-06-20 12:00:00,6424.35132536618
-2706,2019-06-20 12:00:00,6929.253592372601
-2707,2019-06-20 12:00:00,6853.247632355437
-2708,2019-06-20 12:00:00,5933.01889617987
-2709,2019-06-20 12:00:00,6094.891935622145
-2710,2019-06-20 12:00:00,6477.154416812563
-2711,2019-06-20 12:00:00,6594.45231588424
-2712,2019-06-20 12:00:00,6524.3768088072775
-2713,2019-06-20 12:00:00,8203.100010293425
-2714,2019-06-20 12:00:00,8582.295030543955
-2715,2019-06-20 12:00:00,4064.3630140863565
-2716,2019-06-20 12:00:00,3953.34079559487
-2717,2019-06-20 12:00:00,3478.7123105488067
-2718,2019-06-20 12:00:00,4007.463939984272
-2719,2019-06-20 12:00:00,3732.7425762929524
-2720,2019-06-20 12:00:00,4153.438117676426
-2721,2019-06-20 12:00:00,4063.2636413333694
-2722,2019-06-20 12:00:00,810.5358545367789
-2723,2019-06-20 12:00:00,20454.851871403604
-2724,2019-06-20 12:00:00,8948.998290421632
-2725,2019-06-20 12:00:00,9437.79777389888
-2726,2019-06-20 12:00:00,638.9041416574581
-2727,2019-06-20 12:00:00,3182.8206444690422
-2728,2019-06-20 12:00:00,353.9280276637853
-2729,2019-06-20 12:00:00,3229.3413123260757
-2730,2019-06-20 12:00:00,3202.2145652521813
-2731,2019-06-20 12:00:00,1532.172534854507
-2732,2019-06-20 12:00:00,4226.77348008062
-2733,2019-06-20 12:00:00,6097.070437852105
-2734,2019-06-20 12:00:00,2596.1433274703472
-2735,2019-06-20 12:00:00,1956.1843987340171
-2736,2019-06-20 12:00:00,1830.9990966238454
-2737,2019-06-20 12:00:00,1908.609445361469
-2738,2019-06-20 12:00:00,8122.827588247976
-2739,2019-06-20 12:00:00,17873.227111979388
-2740,2019-06-20 12:00:00,16152.255151667003
-2741,2019-06-20 12:00:00,7479.326441265161
-2742,2019-06-20 12:00:00,8650.970888770955
-2743,2019-06-20 12:00:00,9248.22933147652
-2744,2019-06-20 12:00:00,8021.192674467522
-2745,2019-06-20 12:00:00,9269.529469528848
-2746,2019-06-20 12:00:00,7493.56988975871
-2747,2019-06-20 12:00:00,9104.153362961042
-2748,2019-06-20 12:00:00,9056.032443749322
-2749,2019-06-20 12:00:00,8638.610019558004
-2750,2019-06-20 12:00:00,7107.40905138409
-2751,2019-06-20 12:00:00,7070.7783897632935
-2752,2019-06-20 12:00:00,6657.379824095572
-2753,2019-06-20 12:00:00,6679.065328058895
-2754,2019-06-20 12:00:00,6057.808923642807
-2755,2019-06-20 12:00:00,1300.8853343938824
-2756,2019-06-20 12:00:00,536.7108012327345
-2757,2019-06-20 12:00:00,5907.264112925837
-2758,2019-06-20 12:00:00,6502.776193226647
-2759,2019-06-20 12:00:00,6311.56582538482
-2760,2019-06-20 12:00:00,6063.335022589358
-2761,2019-06-20 12:00:00,5623.445963147168
-2762,2019-06-20 12:00:00,5978.01410000291
-2763,2019-06-20 12:00:00,5709.854945077546
-2764,2019-06-20 12:00:00,6445.823347982338
-2765,2019-06-20 12:00:00,6871.417408451036
-2766,2019-06-20 12:00:00,6384.578025895271
-2767,2019-06-20 12:00:00,5928.520848471104
-2768,2019-06-20 12:00:00,6925.255753604844
-2769,2019-06-20 12:00:00,6157.730480574066
-2770,2019-06-20 12:00:00,6203.676471030979
-2771,2019-06-20 12:00:00,6902.857129820516
-2772,2019-06-20 12:00:00,6054.0046665116215
-2773,2019-06-20 12:00:00,1238.9257483769202
-2774,2019-06-20 12:00:00,5933.205677190471
-2775,2019-06-20 12:00:00,6841.339692352058
-2776,2019-06-20 12:00:00,1059.8716455202612
-2777,2019-06-20 12:00:00,1344.9264171951481
-2778,2019-06-20 12:00:00,1303.4956042491237
-2779,2019-06-20 12:00:00,1380.7818894522982
-2780,2019-06-20 12:00:00,1151.1192427840012
-2781,2019-06-20 12:00:00,1129.475377217182
-2782,2019-06-20 12:00:00,532.8983265110754
-2783,2019-06-20 12:00:00,6513.378925128516
-2784,2019-06-20 12:00:00,6584.951314263099
-2785,2019-06-20 12:00:00,6544.304546764552
-2786,2019-06-20 12:00:00,3878.5162938484655
-2787,2019-06-20 12:00:00,366.6628399762818
-2788,2019-06-20 12:00:00,2231.6797020993904
-2789,2019-06-20 12:00:00,315.79736357711096
-2790,2019-06-20 12:00:00,4522.234312277779
-2791,2019-06-20 12:00:00,802.685730317625
-2792,2019-06-20 12:00:00,879.0071558690794
-2793,2019-06-20 12:00:00,995.0230918133482
-2794,2019-06-20 12:00:00,776.4465838124554
-2795,2019-06-20 12:00:00,6424.961708995559
-2796,2019-06-20 12:00:00,6570.735265370075
-2797,2019-06-20 12:00:00,6437.964859177404
-2798,2019-06-20 12:00:00,6654.622533237426
-2799,2019-06-20 12:00:00,4115.495318732499
-2800,2019-06-20 12:00:00,6584.441344703409
-2801,2019-06-20 12:00:00,5382.012217947349
-2802,2019-06-20 12:00:00,5758.340242420821
-2803,2019-06-20 12:00:00,2770.947272613552
-2804,2019-06-20 12:00:00,2921.0209721952965
-2805,2019-06-20 12:00:00,4123.810892490204
-2806,2019-06-20 12:00:00,6649.636304820756
-2807,2019-06-20 12:00:00,14170.284387181966
-2808,2019-06-20 12:00:00,13786.970504449684
-2809,2019-06-20 12:00:00,13711.246916953663
-2810,2019-06-20 12:00:00,13882.544394818788
-2811,2019-06-20 12:00:00,13390.94429189407
-2812,2019-06-20 12:00:00,387.90969189117345
-2813,2019-06-20 12:00:00,316.17751776828914
-2814,2019-06-20 12:00:00,674.7752441240149
-2815,2019-06-20 12:00:00,383.46908458232076
-2816,2019-06-20 12:00:00,474.50169124771264
-2817,2019-06-20 12:00:00,390.0164525905581
-2818,2019-06-20 12:00:00,418.1130761846322
-2819,2019-06-20 12:00:00,434.80258725014545
-2820,2019-06-20 12:00:00,432.77486574594036
-2821,2019-06-20 12:00:00,434.80258725014545
-2822,2019-06-20 12:00:00,281.10729593853165
-2823,2019-06-20 12:00:00,364.3381927505847
-2824,2019-06-20 12:00:00,401.9846117986706
-2825,2019-06-20 12:00:00,417.5828035095738
-2826,2019-06-20 12:00:00,397.5218808915684
-2827,2019-06-20 12:00:00,383.46908458232076
-2828,2019-06-20 12:00:00,412.1550942064036
-2829,2019-06-20 12:00:00,406.86162732987583
-2830,2019-06-20 12:00:00,423.3527583871932
-2831,2019-06-20 12:00:00,429.45746421891704
-2832,2019-06-20 12:00:00,424.49673491418696
-2833,2019-06-20 12:00:00,440.68059638836536
-2834,2019-06-20 12:00:00,472.3346447272545
-2835,2019-06-20 12:00:00,409.9417978483841
-2836,2019-06-20 12:00:00,377.00365539726096
-2837,2019-06-20 12:00:00,422.2559080500842
-2838,2019-06-20 12:00:00,180.06441549014394
-2839,2019-06-20 12:00:00,166.62444383288113
-2840,2019-06-20 12:00:00,823.4223073609971
-2841,2019-06-20 12:00:00,833.6347643541545
-2842,2019-06-20 12:00:00,121.98280223440489
-2843,2019-06-20 12:00:00,185.0428528517031
-2844,2019-06-20 12:00:00,671.1311954715623
-2845,2019-06-20 12:00:00,675.4470776421705
-2846,2019-06-20 12:00:00,679.7405670305856
-2847,2019-06-20 12:00:00,668.0090791826041
-2848,2019-06-20 12:00:00,668.7282591347703
-2849,2019-06-20 12:00:00,780.9251109735364
-2850,2019-06-20 12:00:00,620.1877360254866
-2851,2019-06-20 12:00:00,442.589422183445
-2852,2019-06-20 12:00:00,681.5833665280304
-2853,2019-06-20 12:00:00,747.9325017526359
-2854,2019-06-20 12:00:00,893.2469806690744
-2855,2019-06-20 12:00:00,454.9063652928277
-2856,2019-06-20 12:00:00,712.094861766317
-2857,2019-06-20 12:00:00,821.7440077290281
-2858,2019-06-20 12:00:00,809.2197523415202
-2859,2019-06-20 12:00:00,966.7961347388792
-2860,2019-06-20 12:00:00,861.5389115825407
-2861,2019-06-20 12:00:00,1002.1118129371905
-2862,2019-06-20 12:00:00,1002.0044373644294
-2863,2019-06-20 12:00:00,954.4021676164507
-2864,2019-06-20 12:00:00,761.7390924932315
-2865,2019-06-20 12:00:00,702.6035465686981
-2866,2019-06-20 12:00:00,890.6662682209615
-2867,2019-06-20 12:00:00,785.6741716745402
-2868,2019-06-20 12:00:00,555.1816987166686
-2869,2019-06-20 12:00:00,838.5468681338618
-2870,2019-06-20 12:00:00,1041.4859064862928
-2871,2019-06-20 12:00:00,728.1354346787223
-2872,2019-06-20 12:00:00,519.7236917555908
-2873,2019-06-20 12:00:00,426.83589313738753
-2874,2019-06-20 12:00:00,339.81698209807496
-2875,2019-06-20 12:00:00,167.6171693174039
-2876,2019-06-20 12:00:00,443.9544675452276
-2877,2019-06-20 12:00:00,242.80618152382448
-2878,2019-06-20 12:00:00,1121.4465387949554
-2879,2019-06-20 12:00:00,1352.3628983901892
-2880,2019-06-20 12:00:00,1219.7765945128538
-2881,2019-06-20 12:00:00,1285.9506297006546
-2882,2019-06-20 12:00:00,1285.9506297006546
-2883,2019-06-20 12:00:00,1188.930692203045
-2884,2019-06-20 12:00:00,884.5565521232038
-2885,2019-06-20 12:00:00,6587.57038953883
-2886,2019-06-20 12:00:00,6792.635574226612
-2887,2019-06-20 12:00:00,3968.9389813842854
-2888,2019-06-20 12:00:00,2909.386553326779
-2889,2019-06-20 12:00:00,1784.857460913193
-2890,2019-06-20 12:00:00,11661.231531557136
-2891,2019-06-20 12:00:00,12114.820966030751
-2892,2019-06-20 12:00:00,10735.814287976345
-2893,2019-06-20 12:00:00,8643.26118378774
-2894,2019-06-20 12:00:00,8722.114407164854
-2895,2019-06-20 12:00:00,7965.824467395655
-2896,2019-06-20 12:00:00,8140.615687543599
-2897,2019-06-20 12:00:00,8101.831900571447
-2898,2019-06-20 12:00:00,7828.055031387043
-2899,2019-06-20 12:00:00,7410.147107923861
-2900,2019-06-20 12:00:00,8057.493503201224
-2901,2019-06-20 12:00:00,8046.383976956817
-2902,2019-06-20 12:00:00,8096.499614178441
-2903,2019-06-20 12:00:00,8076.63226336711
-2904,2019-06-20 12:00:00,7990.313820656394
-2905,2019-06-20 12:00:00,8283.258781561992
-2906,2019-06-20 12:00:00,8667.667942085
-2907,2019-06-20 12:00:00,7813.699200513183
-2908,2019-06-20 12:00:00,8095.27065118886
-2909,2019-06-20 12:00:00,7667.427090444511
-2910,2019-06-20 12:00:00,7465.501326844002
-2911,2019-06-20 12:00:00,7192.496236326916
-2912,2019-06-20 12:00:00,6878.679213049896
-2913,2019-06-20 12:00:00,6924.640285761712
-2914,2019-06-20 12:00:00,6031.704990925716
-2915,2019-06-20 12:00:00,5287.967495051566
-2916,2019-06-20 12:00:00,4745.868877765753
-2917,2019-06-20 12:00:00,5114.251574986893
-2918,2019-06-20 12:00:00,3499.6835719053615
-2919,2019-06-20 12:00:00,3566.765841783412
-2920,2019-06-20 12:00:00,3533.1325914623726
-2921,2019-06-20 12:00:00,3655.8175816628604
-2922,2019-06-20 12:00:00,3642.6820634286596
-2923,2019-06-20 12:00:00,16717.299380554956
-2924,2019-06-20 12:00:00,17038.924552351073
-2925,2019-06-20 12:00:00,17053.774431473375
-2926,2019-06-20 12:00:00,13882.544394818788
-2927,2019-06-20 12:00:00,786.132044523183
-2928,2019-06-20 12:00:00,1479.3394229944793
-2929,2019-06-20 12:00:00,2083.54712440986
-2930,2019-06-20 12:00:00,1491.6259849163432
-2931,2019-06-20 12:00:00,2091.7363899099782
-2932,2019-06-20 12:00:00,1519.6764255713438
-2933,2019-06-20 12:00:00,1154.371540896419
-2934,2019-06-20 12:00:00,1062.797787458523
-2935,2019-06-20 12:00:00,736.9831318478499
-2936,2019-06-20 12:00:00,1374.2732955515519
-2937,2019-06-20 12:00:00,3027.485878971293
-2938,2019-06-20 12:00:00,3364.676409103953
-2939,2019-06-20 12:00:00,3374.065198646374
-2940,2019-06-20 12:00:00,2610.9613730750493
-2941,2019-06-20 12:00:00,3711.5770885565476
-2942,2019-06-20 12:00:00,6130.30973679606
-2943,2019-06-20 12:00:00,6965.213322125872
-2944,2019-06-20 12:00:00,7070.18384888025
-2945,2019-06-20 12:00:00,3765.4511174343484
-2946,2019-06-20 12:00:00,4311.257032641754
-2947,2019-06-20 12:00:00,1479.917960486764
-2948,2019-06-20 12:00:00,654.0196230660999
-2949,2019-06-20 12:00:00,7400.349083505194
-2950,2019-06-20 12:00:00,9334.471062531158
-2951,2019-06-20 12:00:00,6135.1402016134625
-2952,2019-06-20 12:00:00,8251.16407354774
-2953,2019-06-20 12:00:00,2949.2776155405995
-2954,2019-06-20 12:00:00,426.1278540302529
-2955,2019-06-20 12:00:00,3149.81122048311
-2956,2019-06-20 12:00:00,143.711338990504
-2957,2019-06-20 12:00:00,2966.4124071918322
-2958,2019-06-20 12:00:00,1973.3451680228566
-2959,2019-06-20 12:00:00,1878.7025882697803
-2960,2019-06-20 12:00:00,266.7557944458469
-2961,2019-06-20 12:00:00,662.7586157065238
-2962,2019-06-20 12:00:00,130.770349223973
-2963,2019-06-20 12:00:00,652.0097643562813
-2964,2019-06-20 12:00:00,1097.6237038744407
-2965,2019-06-20 12:00:00,1061.832920791915
-2966,2019-06-20 12:00:00,474.427983497894
-2967,2019-06-20 12:00:00,1718.9530053505855
-2968,2019-06-20 12:00:00,2090.7610445121345
-2969,2019-06-20 12:00:00,213.7934672612839
-2970,2019-06-20 12:00:00,1118.3478311415727
-2971,2019-06-20 12:00:00,279.52895023830416
-2972,2019-06-20 12:00:00,1081.2055859900422
-2973,2019-06-20 12:00:00,1912.4326874444098
-2974,2019-06-20 12:00:00,1379.2723206420417
-2975,2019-06-20 12:00:00,998.3294476521593
-2976,2019-06-20 12:00:00,1150.4015793609683
-2977,2019-06-20 12:00:00,1069.1767752480653
-2978,2019-06-20 12:00:00,1877.164599564112
-2979,2019-06-20 12:00:00,879.1895254791779
-2980,2019-06-20 12:00:00,922.3486645811897
-2981,2019-06-20 12:00:00,4691.853283396681
-2982,2019-06-20 12:00:00,4719.017614781203
-2983,2019-06-20 12:00:00,48.090330584974595
-2984,2019-06-20 12:00:00,4802.498959362266
-2985,2019-06-20 12:00:00,4541.6763804707825
-2986,2019-06-20 12:00:00,295.456059172521
-2987,2019-06-20 12:00:00,290.2763013995624
-2988,2019-06-20 12:00:00,291.29540892102153
